TransactionID,Customer_ID,Date,DayOfWeek,Month,Category,Product,Quantity,Price,CustomerType
24570,C0234,2024-12-08,Sunday,December,Fruit & Vegetables,Apple,5,336.86,daily_essentials
24571,C0234,2024-12-08,Sunday,December,Cooking Essentials,Tomatosauce,3,319.38,daily_essentials
24572,C0234,2024-12-08,Sunday,December,Fruit & Vegetables,Potato,1,181.29,daily_essentials
24573,C0234,2024-12-08,Sunday,December,Grains & Staples,Oats,3,171.75,daily_essentials
24574,C0234,2024-12-08,Sunday,December,Cooking Essentials,Oil,1,161.5,daily_essentials
24575,C0452,2024-02-25,Sunday,February,Beverages,Coffee,1,283.59,daily_essentials
24576,C0452,2024-02-25,Sunday,February,Bakery,Bread,5,441.95,daily_essentials
24577,C0452,2024-02-25,Sunday,February,Cooking Essentials,Salt,5,134.67,daily_essentials
24578,C0452,2024-02-25,Sunday,February,Snacks,Chips,2,204.82,daily_essentials
24579,C0452,2024-02-25,Sunday,February,Dairy,Milk,3,32.06,daily_essentials
24580,C0297,2024-10-03,Thursday,October,Cooking Essentials,Spices,5,322.91,indian_cooking
24581,C0297,2024-10-03,Thursday,October,Snacks,Chocolate,2,101.43,indian_cooking
24582,C0297,2024-10-03,Thursday,October,Fruit & Vegetables,Onion,2,69.98,indian_cooking
24583,C0012,2024-04-25,Thursday,April,Dairy,Panner,3,191.76,student_budget
24584,C0012,2024-04-25,Thursday,April,Bakery,Bread,3,335.7,student_budget
24585,C0012,2024-04-25,Thursday,April,Dairy,Butter,1,298.35,student_budget
24586,C0012,2024-04-25,Thursday,April,Beverages,Tea,2,209.98,student_budget
24587,C0012,2024-04-25,Thursday,April,Beverages,Cold Drink,2,114.78,student_budget
24588,C0012,2024-04-25,Thursday,April,Personal Care,Toothpaste,1,272.52,student_budget
24589,C0012,2024-04-25,Thursday,April,Snacks,Chips,4,79.26,student_budget
24590,C0012,2024-04-25,Thursday,April,Unknown,Biscuits,4,18.57,student_budget
24591,C0483,2024-09-03,Tuesday,September,Bakery,Bread,3,47.21,student_budget
24592,C0483,2024-09-03,Tuesday,September,Beverages,Cold Drink,4,275.79,student_budget
24593,C0483,2024-09-03,Tuesday,September,Snacks,Chips,2,424.39,student_budget
24594,C0483,2024-09-03,Tuesday,September,Grains & Staples,Poha,1,401.03,student_budget
24595,C0483,2024-09-03,Tuesday,September,Unknown,Biscuits,2,247.13,student_budget
24596,C0483,2024-09-03,Tuesday,September,Fruit & Vegetables,Onion,5,288.77,student_budget
24597,C0326,2024-10-18,Friday,October,Dairy,Butter,5,312.89,snack_lover
24598,C0326,2024-10-18,Friday,October,Snacks,Popcorn,5,293.0,snack_lover
24599,C0326,2024-10-18,Friday,October,Snacks,Namkeen,2,198.67,snack_lover
24600,C0326,2024-10-18,Friday,October,Grains & Staples,Poha,2,446.99,snack_lover
24601,C0326,2024-10-18,Friday,October,Snacks,Chocolate,5,121.89,snack_lover
24602,C0387,2024-12-27,Friday,December,Snacks,Nuts,1,399.25,health_concious
24603,C0387,2024-12-27,Friday,December,Dairy,Curd,2,295.48,health_concious
24604,C0387,2024-12-27,Friday,December,Fruit & Vegetables,Apple,4,22.19,health_concious
24605,C0387,2024-12-27,Friday,December,Snacks,Chips,3,299.34,health_concious
24606,C0387,2024-12-27,Friday,December,Fruit & Vegetables,Banana,2,179.85,health_concious
24607,C0387,2024-12-27,Friday,December,Grains & Staples,Oats,3,113.92,health_concious
24608,C0387,2024-12-27,Friday,December,Dairy,Milk,1,242.75,health_concious
24609,C0387,2024-12-27,Friday,December,Grains & Staples,Dal,1,245.39,health_concious
24610,C0455,2024-12-18,Wednesday,December,Snacks,Nuts,5,70.71,health_concious
24611,C0455,2024-12-18,Wednesday,December,Dairy,Curd,5,185.52,health_concious
24612,C0455,2024-12-18,Wednesday,December,Fruit & Vegetables,Apple,1,297.13,health_concious
24613,C0455,2024-12-18,Wednesday,December,Snacks,Namkeen,5,161.03,health_concious
24614,C0455,2024-12-18,Wednesday,December,Fruit & Vegetables,Banana,2,468.86,health_concious
24615,C0455,2024-12-18,Wednesday,December,Personal Care,Shampoo,4,227.97,health_concious
24616,C0455,2024-12-18,Wednesday,December,Dairy,Milk,3,61.41,health_concious
24617,C0437,2024-06-02,Sunday,June,Dairy,Butter,1,96.71,snack_lover
24618,C0437,2024-06-02,Sunday,June,Snacks,Popcorn,1,495.75,snack_lover
24619,C0437,2024-06-02,Sunday,June,Beverages,Cold Drink,5,42.5,snack_lover
24620,C0437,2024-06-02,Sunday,June,Snacks,Namkeen,2,415.97,snack_lover
24621,C0437,2024-06-02,Sunday,June,Snacks,Chocolate,3,480.04,snack_lover
24622,C0437,2024-06-02,Sunday,June,Grains & Staples,Dal,2,386.1,snack_lover
24623,C0459,2024-08-15,Thursday,August,Beverages,Coffee,5,234.42,indian_cooking
24624,C0459,2024-08-15,Thursday,August,Beverages,Cold Drink,1,180.09,indian_cooking
24625,C0459,2024-08-15,Thursday,August,Fruit & Vegetables,Tomato,3,76.92,indian_cooking
24626,C0459,2024-08-15,Thursday,August,Grains & Staples,Rice,4,441.83,indian_cooking
24627,C0459,2024-08-15,Thursday,August,Fruit & Vegetables,Onion,5,77.73,indian_cooking
24628,C0215,2024-11-18,Monday,November,Dairy,Curd,4,12.08,health_concious
24629,C0215,2024-11-18,Monday,November,Fruit & Vegetables,Apple,2,447.52,health_concious
24630,C0215,2024-11-18,Monday,November,Personal Care,Toothpaste,5,268.49,health_concious
24631,C0215,2024-11-18,Monday,November,Snacks,Chips,5,14.52,health_concious
24632,C0215,2024-11-18,Monday,November,Grains & Staples,Poha,5,401.27,health_concious
24633,C0215,2024-11-18,Monday,November,Grains & Staples,Oats,2,389.5,health_concious
24634,C0215,2024-11-18,Monday,November,Dairy,Milk,2,269.46,health_concious
24635,C0260,2024-09-04,Wednesday,September,Dairy,Cheese,3,484.92,indian_cooking
24636,C0260,2024-09-04,Wednesday,September,Fruit & Vegetables,Tomato,5,373.99,indian_cooking
24637,C0260,2024-09-04,Wednesday,September,Grains & Staples,Rice,1,184.31,indian_cooking
24638,C0260,2024-09-04,Wednesday,September,Snacks,Chocolate,1,103.28,indian_cooking
24639,C0260,2024-09-04,Wednesday,September,Fruit & Vegetables,Onion,5,390.04,indian_cooking
24640,C0260,2024-09-04,Wednesday,September,Dairy,Ghee,2,257.87,indian_cooking
24641,C0260,2024-09-04,Wednesday,September,Bakery,Biscuit,1,487.68,indian_cooking
24642,C0013,2024-01-13,Saturday,January,Snacks,Namkeen,1,141.83,daily_essentials
24643,C0013,2024-01-13,Saturday,January,Bakery,Bread,1,111.76,daily_essentials
24644,C0013,2024-01-13,Saturday,January,Cooking Essentials,Oil,3,394.52,daily_essentials
24645,C0013,2024-01-13,Saturday,January,Snacks,Nuts,3,40.97,daily_essentials
24646,C0106,2024-09-28,Saturday,September,Cooking Essentials,Spices,1,191.47,indian_cooking
24647,C0106,2024-09-28,Saturday,September,Dairy,Panner,3,140.05,indian_cooking
24648,C0106,2024-09-28,Saturday,September,Fruit & Vegetables,Tomato,5,277.39,indian_cooking
24649,C0106,2024-09-28,Saturday,September,Snacks,Chocolate,1,66.68,indian_cooking
24650,C0106,2024-09-28,Saturday,September,Fruit & Vegetables,Onion,5,16.79,indian_cooking
24651,C0106,2024-09-28,Saturday,September,Dairy,Ghee,5,54.2,indian_cooking
24652,C0106,2024-09-28,Saturday,September,Grains & Staples,Dal,4,411.04,indian_cooking
24653,C0449,2024-01-05,Friday,January,Dairy,Panner,3,482.49,daily_essentials
24654,C0449,2024-01-05,Friday,January,Dairy,Cheese,1,140.42,daily_essentials
24655,C0449,2024-01-05,Friday,January,Cooking Essentials,Salt,5,341.8,daily_essentials
24656,C0449,2024-01-05,Friday,January,Cooking Essentials,Tomatosauce,1,62.59,daily_essentials
24657,C0449,2024-01-05,Friday,January,Fruit & Vegetables,Onion,1,176.12,daily_essentials
24658,C0449,2024-01-05,Friday,January,Fruit & Vegetables,Potato,3,24.28,daily_essentials
24659,C0449,2024-01-05,Friday,January,Dairy,Milk,2,106.46,daily_essentials
24660,C0449,2024-01-05,Friday,January,Cooking Essentials,Oil,3,310.19,daily_essentials
24661,C0218,2024-10-25,Friday,October,Dairy,Milk,3,163.81,daily_essentials
24662,C0218,2024-10-25,Friday,October,Grains & Staples,Dal,1,313.93,daily_essentials
24663,C0218,2024-10-25,Friday,October,Fruit & Vegetables,Potato,2,367.83,daily_essentials
24664,C0229,2024-02-12,Monday,February,Cooking Essentials,Spices,1,227.8,family_shopping
24665,C0229,2024-02-12,Monday,February,Bakery,Brown Bread,4,96.52,family_shopping
24666,C0229,2024-02-12,Monday,February,Bakery,Bread,1,309.58,family_shopping
24667,C0229,2024-02-12,Monday,February,Personal Care,Soap,3,369.41,family_shopping
24668,C0229,2024-02-12,Monday,February,Grains & Staples,Poha,2,446.34,family_shopping
24669,C0229,2024-02-12,Monday,February,Personal Care,Shampoo,4,342.23,family_shopping
24670,C0229,2024-02-12,Monday,February,Cooking Essentials,Oil,3,130.47,family_shopping
24671,C0308,2024-07-09,Tuesday,July,Snacks,Popcorn,5,412.57,snack_lover
24672,C0308,2024-07-09,Tuesday,July,Dairy,Curd,1,160.38,snack_lover
24673,C0308,2024-07-09,Tuesday,July,Beverages,Cold Drink,4,312.42,snack_lover
24674,C0308,2024-07-09,Tuesday,July,Snacks,Chips,3,282.38,snack_lover
24675,C0308,2024-07-09,Tuesday,July,Snacks,Namkeen,2,30.46,snack_lover
24676,C0308,2024-07-09,Tuesday,July,Snacks,Chocolate,2,177.35,snack_lover
24677,C0308,2024-07-09,Tuesday,July,Grains & Staples,Poha,1,478.69,snack_lover
24678,C0308,2024-07-09,Tuesday,July,Beverages,Juice,4,198.26,snack_lover
24679,C0021,2024-01-18,Thursday,January,Dairy,Ghee,2,282.19,indian_cooking
24680,C0021,2024-01-18,Thursday,January,Fruit & Vegetables,Carrot,3,342.46,indian_cooking
24681,C0021,2024-01-18,Thursday,January,Grains & Staples,Poha,1,13.2,indian_cooking
24682,C0021,2024-01-18,Thursday,January,Fruit & Vegetables,Onion,4,262.9,indian_cooking
24683,C0425,2024-11-13,Wednesday,November,Snacks,Popcorn,2,132.04,student_budget
24684,C0425,2024-11-13,Wednesday,November,Bakery,Bread,1,38.51,student_budget
24685,C0425,2024-11-13,Wednesday,November,Snacks,Nuts,1,358.94,student_budget
24686,C0425,2024-11-13,Wednesday,November,Beverages,Cold Drink,5,151.79,student_budget
24687,C0425,2024-11-13,Wednesday,November,Snacks,Chips,3,419.3,student_budget
24688,C0425,2024-11-13,Wednesday,November,Unknown,Biscuits,5,237.7,student_budget
24689,C0340,2024-02-23,Friday,February,Grains & Staples,Oats,4,119.57,health_concious
24690,C0340,2024-02-23,Friday,February,Grains & Staples,Rice,5,48.11,health_concious
24691,C0340,2024-02-23,Friday,February,Dairy,Curd,2,484.61,health_concious
24692,C0340,2024-02-23,Friday,February,Bakery,Bread,5,66.05,health_concious
24693,C0011,2024-06-22,Saturday,June,Snacks,Chips,3,327.06,student_budget
24694,C0011,2024-06-22,Saturday,June,Unknown,Biscuits,4,482.4,student_budget
24695,C0011,2024-06-22,Saturday,June,Dairy,Cheese,2,222.42,student_budget
24696,C0439,2024-11-05,Tuesday,November,Beverages,Waterbottle,2,483.68,student_budget
24697,C0439,2024-11-05,Tuesday,November,Dairy,Butter,2,452.21,student_budget
24698,C0439,2024-11-05,Tuesday,November,Bakery,Bread,5,185.48,student_budget
24699,C0439,2024-11-05,Tuesday,November,Beverages,Tea,5,331.94,student_budget
24700,C0439,2024-11-05,Tuesday,November,Beverages,Cold Drink,3,105.46,student_budget
24701,C0270,2024-03-19,Tuesday,March,Fruit & Vegetables,Carrot,4,196.54,breakfast_shopping
24702,C0270,2024-03-19,Tuesday,March,Cooking Essentials,Oil,2,334.22,breakfast_shopping
24703,C0270,2024-03-19,Tuesday,March,Bakery,Bread,2,198.59,breakfast_shopping
24704,C0270,2024-03-19,Tuesday,March,Unknown,Biscuits,2,292.27,breakfast_shopping
24705,C0210,2024-02-23,Friday,February,Beverages,Tea,5,432.46,student_budget
24706,C0210,2024-02-23,Friday,February,Dairy,Curd,3,471.93,student_budget
24707,C0210,2024-02-23,Friday,February,Bakery,Bread,3,393.27,student_budget
24708,C0210,2024-02-23,Friday,February,Fruit & Vegetables,Onion,2,174.95,student_budget
24709,C0201,2024-09-20,Friday,September,Beverages,Coffee,4,394.42,daily_essentials
24710,C0201,2024-09-20,Friday,September,Bakery,Bread,5,256.74,daily_essentials
24711,C0201,2024-09-20,Friday,September,Cooking Essentials,Salt,5,279.21,daily_essentials
24712,C0201,2024-09-20,Friday,September,Bakery,Rusk,1,399.34,daily_essentials
24713,C0201,2024-09-20,Friday,September,Dairy,Milk,3,55.81,daily_essentials
24714,C0201,2024-09-20,Friday,September,Cooking Essentials,Oil,4,466.39,daily_essentials
24715,C0378,2024-03-29,Friday,March,Beverages,Waterbottle,2,64.19,student_budget
24716,C0378,2024-03-29,Friday,March,Bakery,Bread,4,314.07,student_budget
24717,C0378,2024-03-29,Friday,March,Beverages,Cold Drink,5,464.3,student_budget
24718,C0378,2024-03-29,Friday,March,Fruit & Vegetables,Tomato,1,393.97,student_budget
24719,C0378,2024-03-29,Friday,March,Snacks,Chips,5,139.86,student_budget
24720,C0378,2024-03-29,Friday,March,Unknown,Biscuits,1,404.41,student_budget
24721,C0378,2024-03-29,Friday,March,Grains & Staples,Oats,4,26.73,student_budget
24722,C0085,2024-11-18,Monday,November,Dairy,Ghee,2,80.95,indian_cooking
24723,C0085,2024-11-18,Monday,November,Grains & Staples,Semolina,1,380.56,indian_cooking
24724,C0085,2024-11-18,Monday,November,Fruit & Vegetables,Tomato,3,274.32,indian_cooking
24725,C0455,2024-06-06,Thursday,June,Cooking Essentials,Spices,5,289.76,health_concious
24726,C0455,2024-06-06,Thursday,June,Snacks,Nuts,2,383.31,health_concious
24727,C0455,2024-06-06,Thursday,June,Fruit & Vegetables,Potato,4,289.48,health_concious
24728,C0455,2024-06-06,Thursday,June,Dairy,Curd,5,17.6,health_concious
24729,C0455,2024-06-06,Thursday,June,Dairy,Milk,2,91.8,health_concious
24730,C0455,2024-06-06,Thursday,June,Fruit & Vegetables,Banana,1,285.65,health_concious
24731,C0112,2024-07-10,Wednesday,July,Snacks,Popcorn,1,165.2,snack_lover
24732,C0112,2024-07-10,Wednesday,July,Beverages,Cold Drink,4,21.14,snack_lover
24733,C0112,2024-07-10,Wednesday,July,Fruit & Vegetables,Tomato,5,193.52,snack_lover
24734,C0112,2024-07-10,Wednesday,July,Snacks,Chips,1,39.84,snack_lover
24735,C0112,2024-07-10,Wednesday,July,Snacks,Namkeen,3,207.72,snack_lover
24736,C0112,2024-07-10,Wednesday,July,Snacks,Chocolate,1,178.12,snack_lover
24737,C0112,2024-07-10,Wednesday,July,Dairy,Ghee,5,300.72,snack_lover
24738,C0112,2024-07-10,Wednesday,July,Dairy,Milk,2,208.13,snack_lover
24739,C0057,2024-01-13,Saturday,January,Bakery,Bread,3,107.8,daily_essentials
24740,C0057,2024-01-13,Saturday,January,Cooking Essentials,Salt,1,180.17,daily_essentials
24741,C0057,2024-01-13,Saturday,January,Personal Care,Facewash,1,123.18,daily_essentials
24742,C0057,2024-01-13,Saturday,January,Fruit & Vegetables,Tomato,4,466.59,daily_essentials
24743,C0057,2024-01-13,Saturday,January,Fruit & Vegetables,Onion,1,417.34,daily_essentials
24744,C0057,2024-01-13,Saturday,January,Fruit & Vegetables,Potato,3,429.49,daily_essentials
24745,C0057,2024-01-13,Saturday,January,Dairy,Milk,3,232.69,daily_essentials
24746,C0057,2024-01-13,Saturday,January,Cooking Essentials,Oil,3,406.67,daily_essentials
24747,C0360,2024-12-22,Sunday,December,Cooking Essentials,Sugar,5,238.83,indian_cooking
24748,C0360,2024-12-22,Sunday,December,Dairy,Ghee,5,406.05,indian_cooking
24749,C0360,2024-12-22,Sunday,December,Grains & Staples,Dal,3,11.5,indian_cooking
24750,C0360,2024-12-22,Sunday,December,Beverages,Juice,3,493.81,indian_cooking
24751,C0360,2024-12-22,Sunday,December,Cooking Essentials,Oil,3,43.57,indian_cooking
24752,C0002,2024-09-22,Sunday,September,Bakery,Brown Bread,2,312.56,breakfast_shopping
24753,C0002,2024-09-22,Sunday,September,Bakery,Bread,2,151.8,breakfast_shopping
24754,C0002,2024-09-22,Sunday,September,Dairy,Butter,4,92.27,breakfast_shopping
24755,C0002,2024-09-22,Sunday,September,Personal Care,Shampoo,4,88.2,breakfast_shopping
24756,C0002,2024-09-22,Sunday,September,Unknown,Biscuits,3,281.31,breakfast_shopping
24757,C0002,2024-09-22,Sunday,September,Dairy,Milk,3,144.51,breakfast_shopping
24758,C0190,2024-11-05,Tuesday,November,Cooking Essentials,Spices,3,407.89,student_budget
24759,C0190,2024-11-05,Tuesday,November,Bakery,Bread,3,333.69,student_budget
24760,C0190,2024-11-05,Tuesday,November,Beverages,Tea,1,85.74,student_budget
24761,C0190,2024-11-05,Tuesday,November,Snacks,Chips,1,308.28,student_budget
24762,C0190,2024-11-05,Tuesday,November,Unknown,Biscuits,4,471.41,student_budget
24763,C0190,2024-11-05,Tuesday,November,Fruit & Vegetables,Onion,5,459.74,student_budget
24764,C0190,2024-11-05,Tuesday,November,Bakery,Biscuit,4,389.9,student_budget
24765,C0449,2024-03-21,Thursday,March,Cooking Essentials,Spices,5,22.14,daily_essentials
24766,C0449,2024-03-21,Thursday,March,Cooking Essentials,Salt,1,215.26,daily_essentials
24767,C0449,2024-03-21,Thursday,March,Beverages,Tea,1,288.96,daily_essentials
24768,C0449,2024-03-21,Thursday,March,Dairy,Curd,3,498.21,daily_essentials
24769,C0449,2024-03-21,Thursday,March,Fruit & Vegetables,Onion,2,401.16,daily_essentials
24770,C0449,2024-03-21,Thursday,March,Fruit & Vegetables,Potato,1,15.16,daily_essentials
24771,C0449,2024-03-21,Thursday,March,Dairy,Milk,2,415.16,daily_essentials
24772,C0368,2024-01-09,Tuesday,January,Dairy,Ghee,1,373.62,indian_cooking
24773,C0368,2024-01-09,Tuesday,January,Bakery,Brown Bread,1,129.69,indian_cooking
24774,C0368,2024-01-09,Tuesday,January,Fruit & Vegetables,Tomato,4,474.24,indian_cooking
24775,C0127,2024-11-02,Saturday,November,Bakery,Bread,4,269.99,family_shopping
24776,C0127,2024-11-02,Saturday,November,Personal Care,Facewash,4,108.44,family_shopping
24777,C0127,2024-11-02,Saturday,November,Snacks,Chips,3,370.22,family_shopping
24778,C0127,2024-11-02,Saturday,November,Snacks,Namkeen,1,435.94,family_shopping
24779,C0127,2024-11-02,Saturday,November,Personal Care,Shampoo,2,452.13,family_shopping
24780,C0127,2024-11-02,Saturday,November,Dairy,Milk,1,99.61,family_shopping
24781,C0127,2024-11-02,Saturday,November,Cooking Essentials,Oil,1,303.87,family_shopping
24782,C0131,2024-04-08,Monday,April,Bakery,Bread,3,352.45,breakfast_shopping
24783,C0131,2024-04-08,Monday,April,Dairy,Butter,3,136.06,breakfast_shopping
24784,C0131,2024-04-08,Monday,April,Snacks,Popcorn,4,378.9,breakfast_shopping
24785,C0131,2024-04-08,Monday,April,Beverages,Tea,3,158.22,breakfast_shopping
24786,C0131,2024-04-08,Monday,April,Fruit & Vegetables,Apple,1,360.65,breakfast_shopping
24787,C0131,2024-04-08,Monday,April,Unknown,Biscuits,1,211.03,breakfast_shopping
24788,C0131,2024-04-08,Monday,April,Fruit & Vegetables,Onion,1,311.54,breakfast_shopping
24789,C0131,2024-04-08,Monday,April,Dairy,Milk,1,476.13,breakfast_shopping
24790,C0107,2024-11-20,Wednesday,November,Cooking Essentials,Salt,1,434.05,daily_essentials
24791,C0107,2024-11-20,Wednesday,November,Beverages,Waterbottle,1,319.83,daily_essentials
24792,C0107,2024-11-20,Wednesday,November,Bakery,Bread,5,235.93,daily_essentials
24793,C0017,2024-05-11,Saturday,May,Dairy,Milk,3,382.38,breakfast_shopping
24794,C0017,2024-05-11,Saturday,May,Snacks,Chips,4,122.14,breakfast_shopping
24795,C0017,2024-05-11,Saturday,May,Unknown,Biscuits,5,284.09,breakfast_shopping
24796,C0078,2024-03-13,Wednesday,March,Bakery,Bread,1,351.25,breakfast_shopping
24797,C0078,2024-03-13,Wednesday,March,Dairy,Butter,3,320.69,breakfast_shopping
24798,C0078,2024-03-13,Wednesday,March,Beverages,Tea,2,169.77,breakfast_shopping
24799,C0078,2024-03-13,Wednesday,March,Fruit & Vegetables,Tomato,1,172.85,breakfast_shopping
24800,C0078,2024-03-13,Wednesday,March,Personal Care,Toothpaste,3,63.71,breakfast_shopping
24801,C0078,2024-03-13,Wednesday,March,Cooking Essentials,Sugar,2,61.24,breakfast_shopping
24802,C0078,2024-03-13,Wednesday,March,Dairy,Milk,5,360.82,breakfast_shopping
24803,C0464,2024-08-15,Thursday,August,Bakery,Bread,1,174.08,family_shopping
24804,C0464,2024-08-15,Thursday,August,Personal Care,Soap,5,330.7,family_shopping
24805,C0464,2024-08-15,Thursday,August,Grains & Staples,Rice,1,477.43,family_shopping
24806,C0464,2024-08-15,Thursday,August,Personal Care,Shampoo,1,356.58,family_shopping
24807,C0464,2024-08-15,Thursday,August,Dairy,Ghee,4,359.4,family_shopping
24808,C0147,2024-09-14,Saturday,September,Bakery,Cookies,3,391.07,daily_essentials
24809,C0147,2024-09-14,Saturday,September,Cooking Essentials,Salt,5,61.52,daily_essentials
24810,C0147,2024-09-14,Saturday,September,Cooking Essentials,Sugar,2,354.33,daily_essentials
24811,C0147,2024-09-14,Saturday,September,Fruit & Vegetables,Onion,1,421.48,daily_essentials
24812,C0147,2024-09-14,Saturday,September,Fruit & Vegetables,Potato,1,235.1,daily_essentials
24813,C0147,2024-09-14,Saturday,September,Dairy,Milk,5,296.96,daily_essentials
24814,C0147,2024-09-14,Saturday,September,Grains & Staples,Dal,3,148.83,daily_essentials
24815,C0147,2024-09-14,Saturday,September,Cooking Essentials,Oil,3,439.85,daily_essentials
24816,C0036,2024-10-02,Wednesday,October,Dairy,Milk,1,100.4,family_shopping
24817,C0036,2024-10-02,Wednesday,October,Dairy,Curd,5,23.29,family_shopping
24818,C0036,2024-10-02,Wednesday,October,Grains & Staples,Dal,1,450.46,family_shopping
24819,C0291,2024-02-20,Tuesday,February,Dairy,Butter,1,239.66,breakfast_shopping
24820,C0291,2024-02-20,Tuesday,February,Bakery,Bread,4,437.01,breakfast_shopping
24821,C0291,2024-02-20,Tuesday,February,Snacks,Popcorn,4,245.69,breakfast_shopping
24822,C0291,2024-02-20,Tuesday,February,Beverages,Tea,1,100.71,breakfast_shopping
24823,C0291,2024-02-20,Tuesday,February,Cooking Essentials,Sugar,5,314.78,breakfast_shopping
24824,C0291,2024-02-20,Tuesday,February,Grains & Staples,Poha,2,242.68,breakfast_shopping
24825,C0291,2024-02-20,Tuesday,February,Unknown,Biscuits,1,240.38,breakfast_shopping
24826,C0291,2024-02-20,Tuesday,February,Dairy,Milk,2,477.23,breakfast_shopping
24827,C0081,2024-07-22,Monday,July,Dairy,Cheese,5,300.73,family_shopping
24828,C0081,2024-07-22,Monday,July,Bakery,Bread,1,210.57,family_shopping
24829,C0081,2024-07-22,Monday,July,Personal Care,Soap,5,403.07,family_shopping
24830,C0081,2024-07-22,Monday,July,Grains & Staples,Rice,2,46.09,family_shopping
24831,C0081,2024-07-22,Monday,July,Grains & Staples,Semolina,5,480.84,family_shopping
24832,C0081,2024-07-22,Monday,July,Dairy,Milk,3,192.04,family_shopping
24833,C0081,2024-07-22,Monday,July,Beverages,Juice,3,213.4,family_shopping
24834,C0194,2024-12-26,Thursday,December,Snacks,Popcorn,1,456.09,snack_lover
24835,C0194,2024-12-26,Thursday,December,Fruit & Vegetables,Tomato,4,336.27,snack_lover
24836,C0194,2024-12-26,Thursday,December,Snacks,Chips,4,302.12,snack_lover
24837,C0194,2024-12-26,Thursday,December,Snacks,Namkeen,1,52.35,snack_lover
24838,C0194,2024-12-26,Thursday,December,Snacks,Chocolate,3,111.62,snack_lover
24839,C0194,2024-12-26,Thursday,December,Fruit & Vegetables,Onion,1,481.97,snack_lover
24840,C0467,2024-06-11,Tuesday,June,Fruit & Vegetables,Apple,5,211.66,health_concious
24841,C0467,2024-06-11,Tuesday,June,Fruit & Vegetables,Banana,5,396.24,health_concious
24842,C0467,2024-06-11,Tuesday,June,Snacks,Namkeen,5,473.47,health_concious
24843,C0467,2024-06-11,Tuesday,June,Personal Care,Toothpaste,4,211.47,health_concious
24844,C0219,2024-11-11,Monday,November,Bakery,Brown Bread,1,206.13,family_shopping
24845,C0219,2024-11-11,Monday,November,Bakery,Bread,1,138.13,family_shopping
24846,C0219,2024-11-11,Monday,November,Personal Care,Soap,2,253.08,family_shopping
24847,C0219,2024-11-11,Monday,November,Cooking Essentials,Salt,4,142.72,family_shopping
24848,C0219,2024-11-11,Monday,November,Cooking Essentials,Tomatosauce,1,152.12,family_shopping
24849,C0219,2024-11-11,Monday,November,Grains & Staples,Rice,5,482.51,family_shopping
24850,C0219,2024-11-11,Monday,November,Personal Care,Shampoo,4,30.9,family_shopping
24851,C0283,2024-04-30,Tuesday,April,Bakery,Bread,1,191.11,student_budget
24852,C0283,2024-04-30,Tuesday,April,Beverages,Cold Drink,4,378.63,student_budget
24853,C0283,2024-04-30,Tuesday,April,Snacks,Chips,4,36.59,student_budget
24854,C0283,2024-04-30,Tuesday,April,Grains & Staples,Semolina,5,118.95,student_budget
24855,C0283,2024-04-30,Tuesday,April,Dairy,Milk,4,258.8,student_budget
24856,C0314,2024-01-11,Thursday,January,Snacks,Nuts,2,22.03,health_concious
24857,C0314,2024-01-11,Thursday,January,Dairy,Curd,2,490.2,health_concious
24858,C0314,2024-01-11,Thursday,January,Fruit & Vegetables,Apple,2,396.7,health_concious
24859,C0314,2024-01-11,Thursday,January,Bakery,Rusk,2,106.4,health_concious
24860,C0314,2024-01-11,Thursday,January,Grains & Staples,Rice,2,328.27,health_concious
24861,C0314,2024-01-11,Thursday,January,Fruit & Vegetables,Potato,3,35.21,health_concious
24862,C0314,2024-01-11,Thursday,January,Fruit & Vegetables,Banana,3,230.96,health_concious
24863,C0120,2024-04-11,Thursday,April,Bakery,Bread,2,400.25,family_shopping
24864,C0120,2024-04-11,Thursday,April,Personal Care,Soap,5,201.09,family_shopping
24865,C0120,2024-04-11,Thursday,April,Snacks,Chocolate,3,492.7,family_shopping
24866,C0120,2024-04-11,Thursday,April,Personal Care,Shampoo,4,123.76,family_shopping
24867,C0120,2024-04-11,Thursday,April,Grains & Staples,Oats,3,457.93,family_shopping
24868,C0120,2024-04-11,Thursday,April,Dairy,Milk,3,331.89,family_shopping
24869,C0120,2024-04-11,Thursday,April,Grains & Staples,Dal,3,490.94,family_shopping
24870,C0195,2024-01-25,Thursday,January,Cooking Essentials,Spices,4,54.18,indian_cooking
24871,C0195,2024-01-25,Thursday,January,Snacks,Popcorn,3,112.54,indian_cooking
24872,C0195,2024-01-25,Thursday,January,Fruit & Vegetables,Tomato,4,324.48,indian_cooking
24873,C0195,2024-01-25,Thursday,January,Grains & Staples,Rice,5,118.1,indian_cooking
24874,C0195,2024-01-25,Thursday,January,Snacks,Namkeen,5,170.22,indian_cooking
24875,C0195,2024-01-25,Thursday,January,Fruit & Vegetables,Onion,5,233.32,indian_cooking
24876,C0195,2024-01-25,Thursday,January,Dairy,Ghee,1,346.19,indian_cooking
24877,C0195,2024-01-25,Thursday,January,Cooking Essentials,Oil,4,302.09,indian_cooking
24878,C0429,2024-01-22,Monday,January,Fruit & Vegetables,Apple,2,216.91,health_concious
24879,C0429,2024-01-22,Monday,January,Snacks,Nuts,5,240.89,health_concious
24880,C0429,2024-01-22,Monday,January,Bakery,Biscuit,2,208.49,health_concious
