TransactionID,Customer_ID,Date,DayOfWeek,Month,Category,Product,Quantity,Price,CustomerType,TotalAmount,Year,WeekNumber
4919,C0286,2024-11-12,Tuesday,November,Cooking Essentials,Oil,3,330.61,indian_cooking,991.83,2024,46
4919,C0286,2024-11-12,Tuesday,November,Grains & Staples,Dal,3,353.28,indian_cooking,1059.84,2024,46
4920,C0164,2024-02-17,Saturday,February,Cooking Essentials,Tomatosauce,3,312.38,breakfast_shopping,937.14,2024,7
4920,C0164,2024-02-17,Saturday,February,Personal Care,Shampoo,4,366.03,breakfast_shopping,1464.12,2024,7
4920,C0164,2024-02-17,Saturday,February,Dairy,Milk,1,315.0,breakfast_shopping,315.0,2024,7
4920,C0164,2024-02-17,Saturday,February,Dairy,Butter,4,320.42,breakfast_shopping,1281.68,2024,7
4920,C0164,2024-02-17,Saturday,February,Unknown,Biscuits,5,406.57,breakfast_shopping,2032.85,2024,7
4921,C0016,2024-03-05,Tuesday,March,Cooking Essentials,Spices,4,404.34,snack_lover,1617.36,2024,10
4921,C0016,2024-03-05,Tuesday,March,Beverages,Cold Drink,1,320.78,snack_lover,320.78,2024,10
4921,C0016,2024-03-05,Tuesday,March,Snacks,Popcorn,1,484.93,snack_lover,484.93,2024,10
4922,C0372,2024-12-22,Sunday,December,Fruit & Vegetables,Banana,4,481.41,health_concious,1925.64,2024,51
4922,C0372,2024-12-22,Sunday,December,Dairy,Cheese,1,80.7,health_concious,80.7,2024,51
4922,C0372,2024-12-22,Sunday,December,Snacks,Nuts,1,147.52,health_concious,147.52,2024,51
4922,C0372,2024-12-22,Sunday,December,Cooking Essentials,Sugar,3,18.26,health_concious,54.78,2024,51
4922,C0372,2024-12-22,Sunday,December,Dairy,Milk,2,253.94,health_concious,507.88,2024,51
4922,C0372,2024-12-22,Sunday,December,Beverages,Tea,4,61.58,health_concious,246.32,2024,51
4922,C0372,2024-12-22,Sunday,December,Fruit & Vegetables,Apple,5,69.83,health_concious,349.15,2024,51
4923,C0421,2024-06-08,Saturday,June,Dairy,Milk,1,307.57,breakfast_shopping,307.57,2024,23
4923,C0421,2024-06-08,Saturday,June,Bakery,Biscuit,1,299.44,breakfast_shopping,299.44,2024,23
4923,C0421,2024-06-08,Saturday,June,Snacks,Chocolate,4,95.26,breakfast_shopping,381.04,2024,23
4923,C0421,2024-06-08,Saturday,June,Dairy,Butter,5,476.77,breakfast_shopping,2383.85,2024,23
4923,C0421,2024-06-08,Saturday,June,Unknown,Biscuits,1,431.99,breakfast_shopping,431.99,2024,23
4924,C0116,2024-11-07,Thursday,November,Dairy,Milk,3,452.61,daily_essentials,1357.83,2024,45
4924,C0116,2024-11-07,Thursday,November,Grains & Staples,Rice,1,201.36,daily_essentials,201.36,2024,45
4924,C0116,2024-11-07,Thursday,November,Fruit & Vegetables,Onion,2,65.42,daily_essentials,130.84,2024,45
4925,C0239,2024-07-20,Saturday,July,Cooking Essentials,Oil,4,46.54,family_shopping,186.16,2024,29
4925,C0239,2024-07-20,Saturday,July,Grains & Staples,Dal,5,362.34,family_shopping,1811.6999999999998,2024,29
4925,C0239,2024-07-20,Saturday,July,Beverages,Waterbottle,1,163.57,family_shopping,163.57,2024,29
4925,C0239,2024-07-20,Saturday,July,Personal Care,Soap,3,113.76,family_shopping,341.28000000000003,2024,29
4925,C0239,2024-07-20,Saturday,July,Fruit & Vegetables,Onion,1,264.43,family_shopping,264.43,2024,29
4925,C0239,2024-07-20,Saturday,July,Grains & Staples,Rice,4,437.54,family_shopping,1750.16,2024,29
4926,C0418,2024-08-26,Monday,August,Personal Care,Shampoo,3,387.89,indian_cooking,1163.67,2024,35
4926,C0418,2024-08-26,Monday,August,Grains & Staples,Dal,2,365.93,indian_cooking,731.86,2024,35
4926,C0418,2024-08-26,Monday,August,Cooking Essentials,Spices,2,494.08,indian_cooking,988.16,2024,35
4926,C0418,2024-08-26,Monday,August,Fruit & Vegetables,Onion,5,14.33,indian_cooking,71.65,2024,35
4926,C0418,2024-08-26,Monday,August,Grains & Staples,Rice,4,46.58,indian_cooking,186.32,2024,35
4927,C0199,2024-06-20,Thursday,June,Dairy,Butter,4,120.36,student_budget,481.44,2024,25
4927,C0199,2024-06-20,Thursday,June,Beverages,Tea,4,99.09,student_budget,396.36,2024,25
4927,C0199,2024-06-20,Thursday,June,Unknown,Biscuits,4,316.73,student_budget,1266.92,2024,25
4927,C0199,2024-06-20,Thursday,June,Beverages,Cold Drink,4,494.4,student_budget,1977.6,2024,25
4927,C0199,2024-06-20,Thursday,June,Dairy,Panner,3,170.11,student_budget,510.33000000000004,2024,25
4928,C0289,2024-07-18,Thursday,July,Personal Care,Shampoo,2,173.01,family_shopping,346.02,2024,29
4928,C0289,2024-07-18,Thursday,July,Bakery,Bread,2,354.37,family_shopping,708.74,2024,29
4928,C0289,2024-07-18,Thursday,July,Bakery,Biscuit,2,233.95,family_shopping,467.9,2024,29
4928,C0289,2024-07-18,Thursday,July,Beverages,Coffee,4,138.27,family_shopping,553.08,2024,29
4929,C0270,2024-01-20,Saturday,January,Personal Care,Shampoo,3,439.38,breakfast_shopping,1318.1399999999999,2024,3
4929,C0270,2024-01-20,Saturday,January,Snacks,Namkeen,3,357.83,breakfast_shopping,1073.49,2024,3
4929,C0270,2024-01-20,Saturday,January,Dairy,Butter,5,91.33,breakfast_shopping,456.65,2024,3
4929,C0270,2024-01-20,Saturday,January,Beverages,Tea,3,140.64,breakfast_shopping,421.91999999999996,2024,3
4929,C0270,2024-01-20,Saturday,January,Unknown,Biscuits,5,175.44,breakfast_shopping,877.2,2024,3
4929,C0270,2024-01-20,Saturday,January,Bakery,Bread,1,231.97,breakfast_shopping,231.97,2024,3
4930,C0221,2024-06-01,Saturday,June,Snacks,Chocolate,2,281.08,breakfast_shopping,562.16,2024,22
4930,C0221,2024-06-01,Saturday,June,Dairy,Milk,5,447.67,breakfast_shopping,2238.35,2024,22
4930,C0221,2024-06-01,Saturday,June,Bakery,Brown Bread,5,404.81,breakfast_shopping,2024.05,2024,22
4930,C0221,2024-06-01,Saturday,June,Dairy,Butter,4,46.37,breakfast_shopping,185.48,2024,22
4931,C0443,2024-01-29,Monday,January,Grains & Staples,Oats,5,479.91,health_concious,2399.55,2024,5
4931,C0443,2024-01-29,Monday,January,Grains & Staples,Dal,5,234.87,health_concious,1174.35,2024,5
4931,C0443,2024-01-29,Monday,January,Snacks,Nuts,1,479.83,health_concious,479.83,2024,5
4931,C0443,2024-01-29,Monday,January,Cooking Essentials,Sugar,1,373.76,health_concious,373.76,2024,5
4931,C0443,2024-01-29,Monday,January,Dairy,Milk,4,86.46,health_concious,345.84,2024,5
4931,C0443,2024-01-29,Monday,January,Dairy,Curd,5,179.09,health_concious,895.45,2024,5
4931,C0443,2024-01-29,Monday,January,Snacks,Popcorn,1,84.54,health_concious,84.54,2024,5
4931,C0443,2024-01-29,Monday,January,Fruit & Vegetables,Apple,1,264.6,health_concious,264.6,2024,5
4932,C0025,2024-12-20,Friday,December,Cooking Essentials,Salt,4,263.58,daily_essentials,1054.32,2024,51
4932,C0025,2024-12-20,Friday,December,Fruit & Vegetables,Potato,4,271.72,daily_essentials,1086.88,2024,51
4932,C0025,2024-12-20,Friday,December,Dairy,Milk,1,365.14,daily_essentials,365.14,2024,51
4932,C0025,2024-12-20,Friday,December,Dairy,Curd,3,411.15,daily_essentials,1233.4499999999998,2024,51
4932,C0025,2024-12-20,Friday,December,Bakery,Biscuit,5,13.94,daily_essentials,69.7,2024,51
4932,C0025,2024-12-20,Friday,December,Personal Care,Soap,2,314.27,daily_essentials,628.54,2024,51
4932,C0025,2024-12-20,Friday,December,Fruit & Vegetables,Onion,5,390.96,daily_essentials,1954.8,2024,51
4932,C0025,2024-12-20,Friday,December,Bakery,Bread,5,460.27,daily_essentials,2301.35,2024,51
4933,C0349,2024-02-12,Monday,February,Cooking Essentials,Salt,3,319.97,daily_essentials,959.9100000000001,2024,7
4933,C0349,2024-02-12,Monday,February,Cooking Essentials,Oil,2,357.58,daily_essentials,715.16,2024,7
4933,C0349,2024-02-12,Monday,February,Fruit & Vegetables,Potato,4,253.63,daily_essentials,1014.52,2024,7
4933,C0349,2024-02-12,Monday,February,Snacks,Namkeen,1,472.68,daily_essentials,472.68,2024,7
4933,C0349,2024-02-12,Monday,February,Fruit & Vegetables,Carrot,5,33.28,daily_essentials,166.4,2024,7
4933,C0349,2024-02-12,Monday,February,Fruit & Vegetables,Onion,2,277.1,daily_essentials,554.2,2024,7
4933,C0349,2024-02-12,Monday,February,Bakery,Bread,2,351.26,daily_essentials,702.52,2024,7
4933,C0349,2024-02-12,Monday,February,Grains & Staples,Rice,2,287.61,daily_essentials,575.22,2024,7
4934,C0024,2024-10-23,Wednesday,October,Snacks,Nuts,4,315.79,breakfast_shopping,1263.16,2024,43
4934,C0024,2024-10-23,Wednesday,October,Dairy,Milk,1,151.29,breakfast_shopping,151.29,2024,43
4934,C0024,2024-10-23,Wednesday,October,Fruit & Vegetables,Carrot,3,411.42,breakfast_shopping,1234.26,2024,43
4934,C0024,2024-10-23,Wednesday,October,Snacks,Chocolate,1,358.56,breakfast_shopping,358.56,2024,43
4934,C0024,2024-10-23,Wednesday,October,Dairy,Butter,5,442.34,breakfast_shopping,2211.7,2024,43
4934,C0024,2024-10-23,Wednesday,October,Unknown,Biscuits,2,248.54,breakfast_shopping,497.08,2024,43
4934,C0024,2024-10-23,Wednesday,October,Bakery,Bread,3,304.27,breakfast_shopping,912.81,2024,43
4935,C0432,2024-09-19,Thursday,September,Beverages,Cold Drink,1,269.95,student_budget,269.95,2024,38
4935,C0432,2024-09-19,Thursday,September,Beverages,Juice,4,327.85,student_budget,1311.4,2024,38
4935,C0432,2024-09-19,Thursday,September,Beverages,Tea,5,34.8,student_budget,174.0,2024,38
4935,C0432,2024-09-19,Thursday,September,Unknown,Biscuits,3,181.8,student_budget,545.4000000000001,2024,38
4935,C0432,2024-09-19,Thursday,September,Bakery,Bread,4,240.66,student_budget,962.64,2024,38
4935,C0432,2024-09-19,Thursday,September,Dairy,Panner,5,138.56,student_budget,692.8,2024,38
4936,C0298,2024-10-19,Saturday,October,Cooking Essentials,Tomatosauce,3,310.31,daily_essentials,930.9300000000001,2024,42
4936,C0298,2024-10-19,Saturday,October,Cooking Essentials,Salt,5,447.54,daily_essentials,2237.7000000000003,2024,42
4936,C0298,2024-10-19,Saturday,October,Cooking Essentials,Oil,2,171.47,daily_essentials,342.94,2024,42
4936,C0298,2024-10-19,Saturday,October,Grains & Staples,Oats,1,421.03,daily_essentials,421.03,2024,42
4936,C0298,2024-10-19,Saturday,October,Dairy,Milk,2,217.92,daily_essentials,435.84,2024,42
4937,C0181,2024-03-20,Wednesday,March,Fruit & Vegetables,Banana,4,248.97,breakfast_shopping,995.88,2024,12
4937,C0181,2024-03-20,Wednesday,March,Dairy,Milk,5,63.87,breakfast_shopping,319.34999999999997,2024,12
4937,C0181,2024-03-20,Wednesday,March,Snacks,Chocolate,5,374.03,breakfast_shopping,1870.1499999999999,2024,12
4937,C0181,2024-03-20,Wednesday,March,Dairy,Butter,1,129.97,breakfast_shopping,129.97,2024,12
4937,C0181,2024-03-20,Wednesday,March,Beverages,Tea,3,224.97,breakfast_shopping,674.91,2024,12
4937,C0181,2024-03-20,Wednesday,March,Bakery,Bread,3,59.26,breakfast_shopping,177.78,2024,12
4937,C0181,2024-03-20,Wednesday,March,Grains & Staples,Rice,1,108.8,breakfast_shopping,108.8,2024,12
4938,C0212,2024-10-26,Saturday,October,Personal Care,Toothpaste,2,270.42,daily_essentials,540.84,2024,43
4938,C0212,2024-10-26,Saturday,October,Fruit & Vegetables,Potato,1,207.01,daily_essentials,207.01,2024,43
4938,C0212,2024-10-26,Saturday,October,Dairy,Milk,1,136.98,daily_essentials,136.98,2024,43
4938,C0212,2024-10-26,Saturday,October,Bakery,Brown Bread,2,319.34,daily_essentials,638.68,2024,43
4938,C0212,2024-10-26,Saturday,October,Fruit & Vegetables,Onion,2,82.22,daily_essentials,164.44,2024,43
4938,C0212,2024-10-26,Saturday,October,Bakery,Bread,3,480.55,daily_essentials,1441.65,2024,43
4938,C0212,2024-10-26,Saturday,October,Bakery,Rusk,2,322.27,daily_essentials,644.54,2024,43
4939,C0079,2024-09-24,Tuesday,September,Beverages,Cold Drink,3,495.1,student_budget,1485.3000000000002,2024,39
4939,C0079,2024-09-24,Tuesday,September,Snacks,Chips,2,481.71,student_budget,963.42,2024,39
4939,C0079,2024-09-24,Tuesday,September,Bakery,Biscuit,4,364.98,student_budget,1459.92,2024,39
4939,C0079,2024-09-24,Tuesday,September,Personal Care,Soap,5,383.07,student_budget,1915.35,2024,39
4939,C0079,2024-09-24,Tuesday,September,Beverages,Tea,3,62.37,student_budget,187.10999999999999,2024,39
4939,C0079,2024-09-24,Tuesday,September,Unknown,Biscuits,4,109.08,student_budget,436.32,2024,39
4939,C0079,2024-09-24,Tuesday,September,Bakery,Bread,4,62.81,student_budget,251.24,2024,39
4939,C0079,2024-09-24,Tuesday,September,Bakery,Rusk,5,424.17,student_budget,2120.85,2024,39
4940,C0467,2024-04-02,Tuesday,April,Fruit & Vegetables,Banana,1,87.35,health_concious,87.35,2024,14
4940,C0467,2024-04-02,Tuesday,April,Grains & Staples,Oats,3,142.07,health_concious,426.21,2024,14
4940,C0467,2024-04-02,Tuesday,April,Snacks,Nuts,5,460.1,health_concious,2300.5,2024,14
4940,C0467,2024-04-02,Tuesday,April,Beverages,Juice,5,331.84,health_concious,1659.1999999999998,2024,14
4940,C0467,2024-04-02,Tuesday,April,Bakery,Brown Bread,4,30.66,health_concious,122.64,2024,14
4940,C0467,2024-04-02,Tuesday,April,Dairy,Butter,4,162.63,health_concious,650.52,2024,14
4940,C0467,2024-04-02,Tuesday,April,Fruit & Vegetables,Apple,4,249.11,health_concious,996.44,2024,14
4941,C0135,2024-01-31,Wednesday,January,Fruit & Vegetables,Banana,2,421.68,health_concious,843.36,2024,5
4941,C0135,2024-01-31,Wednesday,January,Grains & Staples,Oats,1,273.31,health_concious,273.31,2024,5
4941,C0135,2024-01-31,Wednesday,January,Beverages,Coffee,2,99.43,health_concious,198.86,2024,5
4941,C0135,2024-01-31,Wednesday,January,Snacks,Chips,1,63.62,health_concious,63.62,2024,5
4941,C0135,2024-01-31,Wednesday,January,Dairy,Milk,3,17.52,health_concious,52.56,2024,5
4941,C0135,2024-01-31,Wednesday,January,Dairy,Curd,2,387.04,health_concious,774.08,2024,5
4941,C0135,2024-01-31,Wednesday,January,Bakery,Cookies,3,343.56,health_concious,1030.68,2024,5
4942,C0446,2024-09-18,Wednesday,September,Snacks,Namkeen,3,174.17,breakfast_shopping,522.51,2024,38
4942,C0446,2024-09-18,Wednesday,September,Dairy,Butter,3,247.25,breakfast_shopping,741.75,2024,38
4942,C0446,2024-09-18,Wednesday,September,Beverages,Tea,5,143.09,breakfast_shopping,715.45,2024,38
4942,C0446,2024-09-18,Wednesday,September,Unknown,Biscuits,1,148.2,breakfast_shopping,148.2,2024,38
4942,C0446,2024-09-18,Wednesday,September,Bakery,Bread,4,150.31,breakfast_shopping,601.24,2024,38
4942,C0446,2024-09-18,Wednesday,September,Bakery,Rusk,2,178.54,breakfast_shopping,357.08,2024,38
4943,C0288,2024-08-21,Wednesday,August,Grains & Staples,Semolina,3,443.57,breakfast_shopping,1330.71,2024,34
4943,C0288,2024-08-21,Wednesday,August,Beverages,Waterbottle,3,254.78,breakfast_shopping,764.34,2024,34
4943,C0288,2024-08-21,Wednesday,August,Dairy,Milk,5,281.33,breakfast_shopping,1406.6499999999999,2024,34
4943,C0288,2024-08-21,Wednesday,August,Dairy,Butter,2,107.83,breakfast_shopping,215.66,2024,34
4943,C0288,2024-08-21,Wednesday,August,Beverages,Tea,1,291.27,breakfast_shopping,291.27,2024,34
4943,C0288,2024-08-21,Wednesday,August,Unknown,Biscuits,3,485.06,breakfast_shopping,1455.18,2024,34
4943,C0288,2024-08-21,Wednesday,August,Bakery,Cookies,3,132.14,breakfast_shopping,396.41999999999996,2024,34
4944,C0485,2024-11-28,Thursday,November,Cooking Essentials,Oil,2,47.18,indian_cooking,94.36,2024,48
4944,C0485,2024-11-28,Thursday,November,Grains & Staples,Dal,2,466.6,indian_cooking,933.2,2024,48
4944,C0485,2024-11-28,Thursday,November,Cooking Essentials,Spices,4,288.29,indian_cooking,1153.16,2024,48
4944,C0485,2024-11-28,Thursday,November,Cooking Essentials,Sugar,4,51.49,indian_cooking,205.96,2024,48
4944,C0485,2024-11-28,Thursday,November,Dairy,Ghee,2,267.92,indian_cooking,535.84,2024,48
4944,C0485,2024-11-28,Thursday,November,Fruit & Vegetables,Onion,2,453.13,indian_cooking,906.26,2024,48
4944,C0485,2024-11-28,Thursday,November,Grains & Staples,Rice,4,320.69,indian_cooking,1282.76,2024,48
4944,C0485,2024-11-28,Thursday,November,Dairy,Panner,2,28.46,indian_cooking,56.92,2024,48
4945,C0342,2024-07-08,Monday,July,Fruit & Vegetables,Potato,4,364.6,indian_cooking,1458.4,2024,28
4945,C0342,2024-07-08,Monday,July,Cooking Essentials,Spices,5,323.18,indian_cooking,1615.9,2024,28
4945,C0342,2024-07-08,Monday,July,Cooking Essentials,Oil,3,345.13,indian_cooking,1035.3899999999999,2024,28
4946,C0431,2024-03-03,Sunday,March,Fruit & Vegetables,Potato,1,57.83,indian_cooking,57.83,2024,9
4946,C0431,2024-03-03,Sunday,March,Cooking Essentials,Spices,1,346.71,indian_cooking,346.71,2024,9
4946,C0431,2024-03-03,Sunday,March,Fruit & Vegetables,Carrot,3,304.01,indian_cooking,912.03,2024,9
4946,C0431,2024-03-03,Sunday,March,Dairy,Ghee,5,428.02,indian_cooking,2140.1,2024,9
4946,C0431,2024-03-03,Sunday,March,Grains & Staples,Rice,1,432.07,indian_cooking,432.07,2024,9
4947,C0191,2024-09-04,Wednesday,September,Fruit & Vegetables,Banana,4,270.39,health_concious,1081.56,2024,36
4947,C0191,2024-09-04,Wednesday,September,Grains & Staples,Oats,5,290.44,health_concious,1452.2,2024,36
4947,C0191,2024-09-04,Wednesday,September,Fruit & Vegetables,Potato,3,466.75,health_concious,1400.25,2024,36
4947,C0191,2024-09-04,Wednesday,September,Snacks,Nuts,5,236.46,health_concious,1182.3,2024,36
4947,C0191,2024-09-04,Wednesday,September,Dairy,Milk,4,86.65,health_concious,346.6,2024,36
4947,C0191,2024-09-04,Wednesday,September,Snacks,Namkeen,1,374.25,health_concious,374.25,2024,36
4947,C0191,2024-09-04,Wednesday,September,Dairy,Curd,1,262.02,health_concious,262.02,2024,36
4947,C0191,2024-09-04,Wednesday,September,Fruit & Vegetables,Onion,4,447.03,health_concious,1788.12,2024,36
4948,C0284,2024-06-30,Sunday,June,Personal Care,Toothpaste,1,452.08,student_budget,452.08,2024,26
4948,C0284,2024-06-30,Sunday,June,Beverages,Cold Drink,1,147.81,student_budget,147.81,2024,26
4948,C0284,2024-06-30,Sunday,June,Snacks,Chips,4,70.28,student_budget,281.12,2024,26
4948,C0284,2024-06-30,Sunday,June,Fruit & Vegetables,Carrot,4,352.41,student_budget,1409.64,2024,26
4948,C0284,2024-06-30,Sunday,June,Beverages,Tea,2,12.15,student_budget,24.3,2024,26
4948,C0284,2024-06-30,Sunday,June,Unknown,Biscuits,3,374.91,student_budget,1124.73,2024,26
4948,C0284,2024-06-30,Sunday,June,Bakery,Bread,4,96.0,student_budget,384.0,2024,26
4948,C0284,2024-06-30,Sunday,June,Bakery,Rusk,2,120.5,student_budget,241.0,2024,26
4949,C0328,2024-04-02,Tuesday,April,Fruit & Vegetables,Banana,1,50.82,health_concious,50.82,2024,14
4949,C0328,2024-04-02,Tuesday,April,Grains & Staples,Oats,3,307.15,health_concious,921.4499999999999,2024,14
4949,C0328,2024-04-02,Tuesday,April,Fruit & Vegetables,Potato,4,60.01,health_concious,240.04,2024,14
4949,C0328,2024-04-02,Tuesday,April,Dairy,Curd,4,137.0,health_concious,548.0,2024,14
4949,C0328,2024-04-02,Tuesday,April,Fruit & Vegetables,Apple,2,167.26,health_concious,334.52,2024,14
4950,C0380,2024-05-17,Friday,May,Personal Care,Shampoo,1,266.03,family_shopping,266.03,2024,20
4950,C0380,2024-05-17,Friday,May,Cooking Essentials,Oil,1,343.0,family_shopping,343.0,2024,20
4950,C0380,2024-05-17,Friday,May,Fruit & Vegetables,Potato,4,142.45,family_shopping,569.8,2024,20
4951,C0246,2024-12-20,Friday,December,Snacks,Chips,4,291.82,student_budget,1167.28,2024,51
4951,C0246,2024-12-20,Friday,December,Dairy,Milk,5,325.99,student_budget,1629.95,2024,51
4951,C0246,2024-12-20,Friday,December,Fruit & Vegetables,Onion,2,187.73,student_budget,375.46,2024,51
4951,C0246,2024-12-20,Friday,December,Beverages,Tea,4,409.85,student_budget,1639.4,2024,51
4951,C0246,2024-12-20,Friday,December,Unknown,Biscuits,4,15.24,student_budget,60.96,2024,51
4951,C0246,2024-12-20,Friday,December,Beverages,Cold Drink,3,382.56,student_budget,1147.68,2024,51
4952,C0169,2024-08-19,Monday,August,Snacks,Chips,4,475.37,student_budget,1901.48,2024,34
4952,C0169,2024-08-19,Monday,August,Unknown,Biscuits,1,186.53,student_budget,186.53,2024,34
4952,C0169,2024-08-19,Monday,August,Personal Care,Facewash,4,382.86,student_budget,1531.44,2024,34
4953,C0329,2024-08-14,Wednesday,August,Bakery,Biscuit,4,12.23,family_shopping,48.92,2024,33
4953,C0329,2024-08-14,Wednesday,August,Cooking Essentials,Oil,5,400.1,family_shopping,2000.5,2024,33
4953,C0329,2024-08-14,Wednesday,August,Personal Care,Soap,5,358.99,family_shopping,1794.95,2024,33
4953,C0329,2024-08-14,Wednesday,August,Grains & Staples,Rice,1,310.75,family_shopping,310.75,2024,33
4954,C0009,2024-11-01,Friday,November,Snacks,Chips,2,410.14,student_budget,820.28,2024,44
4954,C0009,2024-11-01,Friday,November,Unknown,Biscuits,3,380.72,student_budget,1142.16,2024,44
4954,C0009,2024-11-01,Friday,November,Beverages,Cold Drink,2,93.62,student_budget,187.24,2024,44
4954,C0009,2024-11-01,Friday,November,Personal Care,Soap,3,256.37,student_budget,769.11,2024,44
4955,C0465,2024-10-07,Monday,October,Grains & Staples,Semolina,3,403.12,daily_essentials,1209.3600000000001,2024,41
4955,C0465,2024-10-07,Monday,October,Cooking Essentials,Oil,3,60.43,daily_essentials,181.29,2024,41
4955,C0465,2024-10-07,Monday,October,Fruit & Vegetables,Potato,4,388.83,daily_essentials,1555.32,2024,41
4955,C0465,2024-10-07,Monday,October,Dairy,Cheese,4,196.97,daily_essentials,787.88,2024,41
4955,C0465,2024-10-07,Monday,October,Dairy,Milk,3,175.61,daily_essentials,526.83,2024,41
4955,C0465,2024-10-07,Monday,October,Bakery,Bread,3,258.01,daily_essentials,774.03,2024,41
4955,C0465,2024-10-07,Monday,October,Fruit & Vegetables,Apple,1,243.56,daily_essentials,243.56,2024,41
4956,C0046,2024-04-20,Saturday,April,Cooking Essentials,Oil,5,295.44,indian_cooking,1477.2,2024,16
4956,C0046,2024-04-20,Saturday,April,Dairy,Cheese,3,113.32,indian_cooking,339.96,2024,16
4956,C0046,2024-04-20,Saturday,April,Dairy,Curd,3,247.19,indian_cooking,741.5699999999999,2024,16
4956,C0046,2024-04-20,Saturday,April,Fruit & Vegetables,Onion,2,299.96,indian_cooking,599.92,2024,16
4956,C0046,2024-04-20,Saturday,April,Dairy,Ghee,1,45.18,indian_cooking,45.18,2024,16
4956,C0046,2024-04-20,Saturday,April,Grains & Staples,Rice,4,68.41,indian_cooking,273.64,2024,16
4956,C0046,2024-04-20,Saturday,April,Fruit & Vegetables,Apple,2,310.67,indian_cooking,621.34,2024,16
4957,C0023,2024-10-10,Thursday,October,Cooking Essentials,Salt,4,219.74,daily_essentials,878.96,2024,41
4957,C0023,2024-10-10,Thursday,October,Grains & Staples,Semolina,2,357.03,daily_essentials,714.06,2024,41
4957,C0023,2024-10-10,Thursday,October,Cooking Essentials,Oil,2,360.71,daily_essentials,721.42,2024,41
4957,C0023,2024-10-10,Thursday,October,Dairy,Panner,3,45.53,daily_essentials,136.59,2024,41
4958,C0470,2024-07-14,Sunday,July,Snacks,Chips,5,359.96,student_budget,1799.8,2024,28
4958,C0470,2024-07-14,Sunday,July,Cooking Essentials,Sugar,3,223.68,student_budget,671.04,2024,28
4958,C0470,2024-07-14,Sunday,July,Bakery,Bread,1,477.53,student_budget,477.53,2024,28
4958,C0470,2024-07-14,Sunday,July,Snacks,Popcorn,2,71.13,student_budget,142.26,2024,28
4958,C0470,2024-07-14,Sunday,July,Beverages,Cold Drink,3,215.23,student_budget,645.6899999999999,2024,28
4959,C0219,2024-11-03,Sunday,November,Personal Care,Shampoo,2,42.07,family_shopping,84.14,2024,44
4959,C0219,2024-11-03,Sunday,November,Cooking Essentials,Spices,3,428.65,family_shopping,1285.9499999999998,2024,44
4959,C0219,2024-11-03,Sunday,November,Bakery,Rusk,4,490.07,family_shopping,1960.28,2024,44
4959,C0219,2024-11-03,Sunday,November,Grains & Staples,Dal,4,474.36,family_shopping,1897.44,2024,44
4960,C0375,2024-04-09,Tuesday,April,Beverages,Cold Drink,3,285.11,snack_lover,855.33,2024,15
4960,C0375,2024-04-09,Tuesday,April,Snacks,Chips,1,190.6,snack_lover,190.6,2024,15
4960,C0375,2024-04-09,Tuesday,April,Cooking Essentials,Spices,5,195.04,snack_lover,975.1999999999999,2024,15
4960,C0375,2024-04-09,Tuesday,April,Snacks,Namkeen,5,449.21,snack_lover,2246.0499999999997,2024,15
4960,C0375,2024-04-09,Tuesday,April,Bakery,Brown Bread,2,426.21,snack_lover,852.42,2024,15
4960,C0375,2024-04-09,Tuesday,April,Snacks,Popcorn,2,337.34,snack_lover,674.68,2024,15
4961,C0087,2024-05-25,Saturday,May,Personal Care,Shampoo,2,84.81,breakfast_shopping,169.62,2024,21
4961,C0087,2024-05-25,Saturday,May,Personal Care,Toothpaste,2,216.21,breakfast_shopping,432.42,2024,21
4961,C0087,2024-05-25,Saturday,May,Dairy,Milk,3,146.54,breakfast_shopping,439.62,2024,21
4961,C0087,2024-05-25,Saturday,May,Grains & Staples,Wheat Flour,5,337.93,breakfast_shopping,1689.65,2024,21
4961,C0087,2024-05-25,Saturday,May,Beverages,Tea,3,44.71,breakfast_shopping,134.13,2024,21
4961,C0087,2024-05-25,Saturday,May,Unknown,Biscuits,3,477.17,breakfast_shopping,1431.51,2024,21
4961,C0087,2024-05-25,Saturday,May,Bakery,Bread,5,171.94,breakfast_shopping,859.7,2024,21
4962,C0343,2024-04-03,Wednesday,April,Grains & Staples,Semolina,4,473.53,family_shopping,1894.12,2024,14
4962,C0343,2024-04-03,Wednesday,April,Cooking Essentials,Oil,3,37.62,family_shopping,112.85999999999999,2024,14
4962,C0343,2024-04-03,Wednesday,April,Grains & Staples,Dal,4,414.02,family_shopping,1656.08,2024,14
4962,C0343,2024-04-03,Wednesday,April,Fruit & Vegetables,Potato,2,261.92,family_shopping,523.84,2024,14
4962,C0343,2024-04-03,Wednesday,April,Dairy,Milk,5,97.11,family_shopping,485.55,2024,14
4962,C0343,2024-04-03,Wednesday,April,Bakery,Bread,2,212.33,family_shopping,424.66,2024,14
4963,C0275,2024-01-20,Saturday,January,Cooking Essentials,Salt,1,413.12,breakfast_shopping,413.12,2024,3
4963,C0275,2024-01-20,Saturday,January,Dairy,Milk,4,212.08,breakfast_shopping,848.32,2024,3
4963,C0275,2024-01-20,Saturday,January,Beverages,Juice,3,221.99,breakfast_shopping,665.97,2024,3
4963,C0275,2024-01-20,Saturday,January,Dairy,Ghee,4,92.74,breakfast_shopping,370.96,2024,3
4963,C0275,2024-01-20,Saturday,January,Beverages,Tea,1,439.2,breakfast_shopping,439.2,2024,3
